Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Year,Pref
A29,0.2233502538071066,0.33781965006729475,0.7019607843137254,0.5463917525773196,0.6452166452166451,0.8992993928070996,0.5674506210547751,0.8554717220390565,0.1021176294156673,0.9757575757575758,0.4875912408759125,2010,0.4662121616115108
A30,0.10406091370558375,0.15746971736204574,0.5470588235294118,0.7041237113402061,0.041226941226941226,0.3126576366184026,0.07300957035227042,0.0015692366218615229,0.1167589560352683,0.9151515151515152,0.3854014598540147,2010,0.3185293417545024
A1,0.12721893491124264,0.29264909847434123,0.6178535606820461,0.6709916589434661,0.4216159436747671,0.8441112414139721,0.6290724915349084,0.4321790553649868,0.046241443399109246,0.9603524229074889,0.4455172413793103,2011,0.40675078631535244
A2,0.16686390532544382,0.2857142857142857,0.5626880641925778,0.37720111214087115,0.06319554848966613,0.40224493214943874,0.08095188413494826,0.04726279354928835,0.03666513630774092,0.8634361233480176,0.4510344827586205,2011,0.2821766868904754
A3,0.0514792899408284,0.01803051317614426,0.1584754262788365,0.025023169601482834,0.17462525550760843,0.0752219802311945,0.11540030161334686,0.3274248374128859,0.09531724931023132,0.0,0.0,2011,0.11952657574326032
A4,0.021301775147929,0.06934812760055478,0.45336008024072216,0.2919369786839666,0.3341329775153304,0.08619534260345116,0.3522426564737795,0.4679249383022646,0.0762635425693201,0.8039647577092511,0.33379310344827573,2011,0.29614269664879544
A5,0.08579881656804735,0.1567267683772538,0.2547642928786359,0.4578313253012048,0.062386441062911635,0.0,0.02837821175533277,0.2530616046067643,0.013340694802635356,0.4339207048458149,0.27586206896551724,2011,0.16697772374695863
A6,0.13195266272189352,0.16643550624133152,0.49047141424272817,0.17794253938832252,0.1291023166023166,0.10763947059809012,0.09632657706790092,0.18183370326105516,0.10698094629325909,0.8788546255506607,0.5006896551724137,2011,0.27823800716155633
A7,0.0988165680473373,0.2122052704576977,0.6439317953861585,1.0,0.3057432432432432,0.302311945049422,0.3359479479859247,0.4379530321138654,0.15834786190159153,0.9691629955947136,0.5158620689655171,2011,0.37720724058760646
A8,0.1514792899408284,0.14147018030513175,0.5416248746238717,0.08341056533827619,0.3359215307744719,0.037275925615681015,0.11139775971470031,0.6344700203330902,0.12939750605623554,0.9537444933920705,0.2689655172413793,2011,0.32740351264103335
A9,0.2775147928994083,0.48682385575589454,0.7823470411233701,0.33827618164967566,0.4355269134680898,0.0841011894789747,0.27040869556969827,0.6528163658093656,0.06995265728866654,0.9801762114537446,0.4234482758620688,2011,0.35532758278719123
A10,0.12781065088757398,0.1608876560332871,0.4453360080240722,0.5449490268767376,0.12722859414035884,0.0826771653543307,0.14915633625145824,0.17989352290188898,0.07713008985814901,0.8876651982378855,0.5048275862068965,2011,0.2838003338723473
A11,0.12130177514792899,0.2094313453536755,0.5346038114343029,0.6005560704355885,0.1507494889847831,0.5412129334896968,0.19420864435233748,0.1386685706303258,0.05830962753228885,0.9052863436123347,0.36137931034482745,2011,0.31807251223651745
A12,0.04378698224852071,0.07905686546463246,0.3340020060180542,0.45319740500463396,0.13205484896661368,0.050259674987435075,0.1266776056832301,0.2551414779517905,0.05406398868616963,0.6101321585903083,0.34896551724137925,2011,0.21718618263442596
A13,0.04674556213017753,0.08599167822468795,0.4954864593781344,0.19833178869323442,0.17207017942312058,0.517172055620707,0.0561968264205704,0.254086019836404,0.07532761244816585,0.751101321585903,0.5420689655172414,2011,0.2774995108386429
A14,1.0,1.0,1.0,0.0,1.0,0.07304406098173898,0.8864492141928998,1.0,0.12977542105783724,0.9757709251101321,1.0,2011,0.4903004900232874
A15,0.07692307692307693,0.17753120665742028,0.5205616850551655,0.9582947173308618,0.06749659323188735,0.32199698441950075,0.16880862727988388,0.015273099787356234,0.016161771240373123,0.8700440528634361,0.43448275862068964,2011,0.294738727437125
A16,0.06331360946745564,0.130374479889043,0.3811434302908726,0.7025023169601482,0.156583579377697,0.4238565923940358,0.21903009494181136,0.15746503794992783,0.02944636928495825,0.6277533039647577,0.4041379310344827,2011,0.25835736970016643
A17,0.02485207100591717,0.10402219140083217,0.48044132397191575,0.20852641334569044,0.44895525777878714,0.3426034511643491,0.4196029706069257,0.636953451192823,0.061170562192851795,0.5242290748898678,0.4193103448275861,2011,0.29111709363981536
A18,0.01715976331360947,0.062413314840499334,0.3420260782347041,0.2048192771084337,0.25682773109243695,0.3206567264198358,0.08124590972465924,0.4519068092569885,0.03350452686075161,0.22246696035242278,0.12965517241379299,2011,0.17741408200562517
A19,0.41893491124260357,0.9916782246879333,0.7582748244734202,0.706209453197405,0.014265841471723821,0.19768805495057798,0.034344085817533405,0.01649929377434926,0.005915255513351753,1.0,0.22758620689655173,2011,0.3285149486135592
A20,0.033727810650887584,0.006934812760055485,0.0,0.11677479147358664,0.0,0.16887250795778186,0.0,0.12965061232092137,0.0,0.63215859030837,0.47310344827586204,2011,0.19158209408933088
A21,0.13964497041420115,0.2732316227461859,0.45235707121364094,0.4670991658943466,0.0379570747217806,0.42452672139386827,0.08807489116310832,0.00023282164309994453,0.10620444906340558,0.9845814977973568,0.3503448275862068,2011,0.31558029601371435
A22,0.21597633136094674,0.37170596393897365,0.7011033099297894,0.8637627432808155,0.8912673177379059,0.22474451331881384,1.0,0.481133686187468,1.0,0.9933920704845814,0.3282758620689655,2011,0.728075450908845
A23,0.052071005917159775,0.07905686546463246,0.3650952858575727,0.1825764596848934,0.12047183738360208,0.5794940526051264,0.07231132567602173,0.14849364396914339,0.09932078635844943,0.7202643171806167,0.4041379310344827,2011,0.27530384395268614
A24,0.02485207100591717,0.07073509015256588,0.09829488465396188,0.5097312326227988,0.3229758119464001,0.05821745686044563,0.42990335094325305,0.489096186381486,0.034703226006457026,0.4295154185022026,0.4924137931034481,2011,0.23851451257585848
A25,0.0,0.0,0.22567703109327983,0.1686746987951807,0.2823784919373154,0.4636455017590886,0.2909620327601415,0.32025393080540776,0.11833463487653546,0.6762114537444933,0.4,2011,0.28515876525468203
A26,0.07692307692307693,0.12066574202496534,0.22868605817452356,0.21594068582020387,0.12062798092209857,0.4797285977550679,0.17879601263361564,0.08668725844754528,0.052209843209561235,0.9251101321585904,0.43310344827586195,2011,0.29584296196111026
A27,0.10650887573964499,0.18446601941747573,0.47141424272818455,0.303985171455051,0.2709374290256643,0.2074886915731278,0.2901463488661045,0.4363388020550391,0.07819740449157885,0.9008810572687225,0.3048275862068965,2011,0.31227595683525083
A28,0.05680473372781067,0.10124826629681001,0.16950852557673018,0.5505097312326228,0.16077106518282988,0.06424861785893785,0.29474642664061534,0.15204805438713584,0.037347154787193984,0.8766519823788546,0.45517241379310347,2011,0.2780186279809368
A29,0.19940828402366867,0.32038834951456313,0.649949849548646,0.5189990732159407,0.6498694072223483,1.0,0.5612094884903208,0.8512890558306301,0.09569516431183303,0.9779735682819384,0.5282758620689655,2011,0.45664539545674426
A30,0.07928994082840238,0.13314840499306518,0.43329989969909727,0.71177015755329,0.03608335225982285,0.27098341430725414,0.07732873009399333,0.0,0.09500724091047992,0.8766519823788546,0.3406896551724136,2011,0.28793285210161684
A1,0.12812690665039655,0.282258064516129,0.5756731662024142,0.6399647887323944,0.4215339024906512,0.7280975538941715,0.6409106721812067,0.45103259364131604,0.058470898971795124,0.9433551198257081,0.4357034795763994,2012,0.40571626632917207
A2,0.15680292861500916,0.2755376344086022,0.5506035283194057,0.38204225352112675,0.05960629365695336,0.35675401030703346,0.09878821846855551,0.0513988489120064,0.03837531050529826,0.869281045751634,0.35098335854765517,2012,0.28906737300568974
A3,0.04758999389871873,0.017473118279569908,0.1392757660167131,0.027288732394366185,0.1830946165243773,0.04718008274660667,0.1420606084032314,0.3612231079375827,0.10080809986479264,0.0,0.0,2012,0.12865556597835648
A4,0.01586333129957291,0.0577956989247312,0.39740018570102137,0.28873239436619713,0.33719043251252384,0.07614139507875445,0.36381469599165084,0.50453971869133,0.08035562682765778,0.7908496732026143,0.2904689863842663,2012,0.30482677162071653
A5,0.07504575960951801,0.12365591397849461,0.2181987000928505,0.44542253521126757,0.059959077118464675,0.0,0.03683661242317652,0.27693822904804405,0.006642455114297385,0.3442265795206972,0.2072617246596067,2012,0.15267551661949416
A6,0.13300793166564975,0.15994623655913978,0.4688950789229341,0.16461267605633803,0.14043604035842797,0.45358205705160776,0.10196745390591781,0.19206857283555442,0.11879382448196713,0.8671023965141612,0.4826021180030258,2012,0.3082661569931517
A7,0.09334960341671751,0.19220430107526884,0.5784586815227484,1.0,0.3189585832216186,0.45568701458953326,0.36335085617100227,0.4529408143793666,0.1631732855391001,0.9586056644880174,0.5521936459909229,2012,0.396672036563884
A8,0.14887126296522266,0.1424731182795699,0.5218198700092851,0.09242957746478873,0.3206660551753333,0.03273571895187632,0.1406497622820919,0.6070911944846266,0.12628682828663962,0.9215686274509803,0.18608169440242056,2012,0.3297223353452862
A9,0.2702867602196461,0.4731182795698925,0.776230269266481,0.3283450704225352,0.4425315741198052,0.07614139507875445,0.27052491206370066,0.6842202456064755,0.0846838348583467,0.9803921568627452,0.4553706505295007,2012,0.3717580483654502
A10,0.13117754728492986,0.16397849462365593,0.4605385329619313,0.5140845070422535,0.1464333592041205,0.5382158670247514,0.14913416566812257,0.19730079098827363,0.08296229915416785,0.8823529411764706,0.43872919818456885,2012,0.3210206514804004
A11,0.12690665039658328,0.20833333333333337,0.5236768802228412,0.5625000000000001,0.1508078741268609,0.5314654859548523,0.21732828263306406,0.14857960666030595,0.06250668175958243,0.9106753812636166,0.2965204236006051,2012,0.326754228108306
A12,0.04514948139109213,0.055107526881720444,0.2683379758588672,0.39788732394366194,0.15351725111126788,0.06554402264643973,0.14735611302230295,0.3132252008248438,0.05515831839763545,0.4444444444444444,0.32677760968229946,2012,0.19159298123750773
A13,0.040878584502745584,0.07123655913978495,0.4373259052924791,0.1963028169014084,0.17876243561701824,0.4353632866371489,0.04775617486761238,0.300775599396756,0.07990912806967897,0.6862745098039216,0.5173978819969743,2012,0.2654381706802523
A14,1.0,1.0,1.0,0.0,1.0,0.09711838571532265,0.9113196242897452,1.0,0.13721818696349403,0.9803921568627452,1.0,2012,0.5075176003136618
A15,0.08053691275167785,0.16263440860215053,0.4428969359331476,0.891725352112676,0.058801947364707535,0.2935326994265805,0.1809265200417456,0.016635375950263157,0.027142093513190576,0.8300653594771242,0.38880484114977315,2012,0.29218281605015173
A16,0.059182428309945086,0.12365591397849461,0.37604456824512533,0.6698943661971831,0.17750652649403795,0.4467590912390216,0.2541938850450311,0.20337939737157984,0.03437411564946704,0.5490196078431373,0.346444780635401,2012,0.25651342697898183
A17,0.03172666259914583,0.114247311827957,0.4688950789229341,0.20246478873239437,0.4635151344104988,0.2899760470349133,0.4228866298171698,0.669369979378905,0.07009558846649688,0.579520697167756,0.4644478063540092,2012,0.30707285722122674
A18,0.02074435631482612,0.06854838709677419,0.31754874651810583,0.20070422535211263,0.262118111902914,0.3609639253828845,0.09432376019481271,0.4734695761903296,0.03685029714177907,0.27015250544662306,0.054462934947049846,2012,0.1941929669934957
A19,0.4063453325198292,0.9032258064516128,0.6973073351903436,0.698943661971831,0.003527834615113243,0.20519706757639544,0.03425650342081867,0.017912652734603438,0.005444454925635937,1.0,0.14220877458396378,2012,0.3358911051036326
A20,0.039658328248932284,0.01075268817204302,0.0,0.12940140845070422,0.0,0.23343253248167237,0.0,0.14817949586039214,0.0,0.5315904139433552,0.38880484114977315,2012,0.17895682651303457
A21,0.1415497254423429,0.26344086021505375,0.4428969359331476,0.4383802816901408,0.025358075213433987,0.3786746025985338,0.08924084882687178,0.0,0.11058390717856806,0.9651416122004357,0.31467473524962175,2012,0.3169755896044257
A22,0.2525930445393532,0.3602150537634409,0.6787372330547818,0.75,0.875890778240316,0.21826232126007114,1.0,0.4647440829768244,1.0,0.9978213507625272,0.41149773071104395,2012,0.7226826867679432
A23,0.04758999389871873,0.07526881720430108,0.34818941504178275,0.18573943661971834,0.1142030621604459,0.47419612397474054,0.0917533145220517,0.14971838355236833,0.10902273370436752,0.7254901960784313,0.3131618759455371,2012,0.2723892096344572
A24,0.02074435631482612,0.05241935483870969,0.07799442896935933,0.4894366197183099,0.30638538065335497,0.05857588734847936,0.4482818599976808,0.452202148287218,0.03382070873816936,0.42483660130718953,0.40090771558245086,2012,0.23868981828095465
A25,0.0,0.0,0.2135561745589601,0.1681338028169014,0.2817046496860227,0.3601654932133266,0.31359437207684276,0.3382013480656182,0.1234317517215357,0.6862745098039216,0.32526475037821484,2012,0.28618091764401576
A26,0.07443563148261134,0.10483870967741936,0.1959145775301764,0.21919014084507038,0.1071191702532985,0.40618422007693983,0.1830137992346643,0.07748299529100368,0.06186208848221866,0.8932461873638344,0.4251134644478063,2012,0.29200216088053077
A27,0.10128126906650396,0.16935483870967744,0.40668523676880225,0.2878521126760563,0.2637268044874056,0.2360455832184075,0.29494414595493024,0.45209442614877965,0.07728830613464138,0.8801742919389978,0.232980332829047,2012,0.3180278515683003
A28,0.059182428309945086,0.08870967741935486,0.14856081708449395,0.5008802816901409,0.16054469766457347,0.06307614139507876,0.31234780255884964,0.1569819334584962,0.044313429550671316,0.8148148148148148,0.4145234493192134,2012,0.27505487615076757
A29,0.20256253813300795,0.3077956989247312,0.6258124419684308,0.48591549295774644,0.6567558032879417,1.0,0.5668895674693673,0.8751192637961281,0.11132440335817376,0.9760348583877996,0.5431164901664146,2012,0.4674228072926019
A30,0.08541793776693106,0.13440860215053763,0.4373259052924791,0.6672535211267606,0.022564030198264307,0.12266821514117733,0.09074832824397974,0.001938998491890067,0.09053548407382953,0.8366013071895425,0.24810892586989422,2012,0.27947225942031434
A1,0.1316249271986022,0.28314028314028317,0.6062322946175638,0.6290748898678414,0.41498563177511594,0.621981569919957,0.6392079433485848,0.4721203405987947,0.07449658599301562,0.959090909090909,0.39939485627836613,2013,0.418372557938349
A2,0.16482236458940008,0.2818532818532818,0.607176581680831,0.36387665198237884,0.05942185677298204,0.3121006255465124,0.10419000246805764,0.05876460228466175,0.04580155324287228,0.8886363636363637,0.36157337367624814,2013,0.30614155785603636
A3,0.0436808386721025,0.01544401544401543,0.12653446647780925,0.03876651982378852,0.21913676842973798,0.3657765520952445,0.16242667021054427,0.40768447754923987,0.11435620341574439,0.0,0.04992435703479593,2013,0.1706987191100902
A4,0.02096680256260919,0.05791505791505791,0.3890462700661001,0.29427312775330394,0.34919054257831394,0.15248537028317752,0.3845043950411026,0.5381396325798581,0.09851972826936777,0.7954545454545454,0.2753403933434191,2013,0.3311168325478004
A5,0.058823529411764684,0.10167310167310166,0.17186024551463644,0.4731277533039648,0.07019091245340998,0.045671621712517665,0.04825052683538056,0.29947811475012526,0.014017408829508138,0.3272727272727272,0.16792738275340405,2013,0.16205758113972404
A6,0.13686662783925452,0.1557271557271557,0.48819641170915956,0.16123348017621145,0.14841949526275358,0.4033766059056972,0.10641125434283219,0.22142153140198093,0.13301422937262194,0.8795454545454544,0.5068078668683812,2013,0.3218943287911298
A7,0.0960978450786255,0.18275418275418273,0.5901794145420207,1.0,0.3368566307223945,0.40411649963005314,0.3940633721261368,0.495661727876428,0.15955140121966052,0.9340909090909091,0.45234493192133135,2013,0.4080954013941553
A8,0.1758881770529994,0.14157014157014156,0.5042492917847026,0.06960352422907487,0.3110080518963212,0.0,0.1079965067491884,0.6319174031765523,0.15570130479350905,0.9545454545454546,0.151285930408472,2013,0.3554898497823355
A9,0.25393127548048916,0.44401544401544407,0.7337110481586402,0.3303964757709251,0.47139158391896896,0.6872267437949822,0.27501756117935183,0.7556833788434505,0.09464878294560175,0.993181818181818,0.37216338880484123,2013,0.42657173888775757
A10,0.1333721607454863,0.166023166023166,0.493862134088763,0.5136563876651983,0.14775087489686178,0.4810654469630726,0.1462419076187041,0.2198381024704723,0.09749986969438991,0.8704545454545454,0.3978819969742815,2013,0.328851961171373
A11,0.13395457192778099,0.21235521235521237,0.5675165250236072,0.548898678414097,0.14604375906905284,0.46081926414205965,0.22509634917320065,0.1520576497390574,0.072498566638289,0.9,0.2496217851739788,2013,0.33425796993876566
A12,0.03610949330227141,0.039897039897039875,0.1643059490084986,0.45198237885462555,0.1683216206219592,0.03578395103248806,0.18671805289237367,0.3783425700021005,0.07364699341522317,0.35,0.281391830559758,2013,0.19424083643050513
A13,0.0436808386721025,0.07593307593307592,0.42870632672332387,0.21409691629955946,0.1808262440606595,0.39638124705724087,0.04773793024889412,0.31825305779515606,0.09384957520371111,0.6886363636363636,0.49773071104387295,2013,0.2743432121326598
A14,1.0,1.0,1.0,0.0,1.0,0.10701553776821149,0.9031951853890987,1.0,0.1574682488663412,0.9886363636363636,1.0,2013,0.5402119256267763
A15,0.07687827606290039,0.16216216216216217,0.42965061378659114,0.9497797356828194,0.05728796198822089,0.2993206430349095,0.18405065213676836,0.019114249244639767,0.021750612436367413,0.7931818181818181,0.3252647503782148,2013,0.30073839210114767
A16,0.05824111822947,0.11325611325611325,0.3720491029272899,0.6854625550660792,0.18845136142487268,0.33382659581623725,0.28222239097830004,0.22765830249955568,0.0476101951109335,0.5931818181818181,0.36157337367624814,2013,0.27094663258291324
A17,0.037856726849155496,0.1068211068211068,0.43059490084985835,0.21409691629955946,0.47718155176828747,0.240869038810789,0.4472310291800353,0.7375708907595612,0.08384036694059802,0.5409090909090909,0.41149773071104384,2013,0.32243414259837333
A18,0.025626092020966797,0.06821106821106822,0.3040604343720491,0.23436123348017623,0.273067402623268,0.29508306988632543,0.10990450515444344,0.531111147016529,0.049660336709696475,0.3568181818181818,0.0,2013,0.21741332490132573
A19,0.37216074548631334,0.8378378378378378,0.7016052880075543,0.7497797356828194,0.0,0.24389587677406338,0.035672925407704136,0.02145707776574947,0.012227878450926903,0.984090909090909,0.13464447806354016,2013,0.35242527119223016
A20,0.0302853814793244,0.019305019305019294,0.0,0.15859030837004406,0.003784106751643093,0.2042106679222439,0.0,0.18414632175922183,0.0,0.4772727272727273,0.3645990922844176,2013,0.17258538133793405
A21,0.1409435061153174,0.2574002574002574,0.4768649669499528,0.4511013215859031,0.01702848038239394,0.32925270733840045,0.07916769502401609,0.0,0.13968761401740884,0.9545454545454546,0.24357034795764004,2013,0.3294352509152142
A22,0.2661619103086779,0.34362934362934366,0.6704438149197356,0.707488986784141,0.8960366460864371,0.18443532656218473,1.0,0.4646232893312437,1.0,1.0,0.44478063540090773,2013,0.7159634619752646
A23,0.0547466511357018,0.07335907335907334,0.34466477809254015,0.18502202643171803,0.11321023131419468,0.4182417434586669,0.0864294799992406,0.16582378698033642,0.13531803255902844,0.7613636363636364,0.2919818456883511,2013,0.2872395739908532
A24,0.028538147932440288,0.05405405405405405,0.07365439093484419,0.4801762114537445,0.31590178393604007,0.032084482410708284,0.45117992140185675,0.4948376985345204,0.053498271278906134,0.38636363636363635,0.41906202723146746,2013,0.2507989727425931
A25,0.0,0.0,0.20018885741265344,0.2114537444933921,0.2900958830056619,0.3361135400551557,0.34120896854175764,0.358582023234396,0.1491078409229112,0.6863636363636364,0.2844175491679275,2013,0.303123160550107
A26,0.08037274315666859,0.11196911196911195,0.210576015108593,0.21497797356828197,0.09444618317352832,0.387704311562521,0.1825318474360678,0.06257775767074374,0.07525409593967719,0.8977272727272727,0.4054462934947051,2013,0.3032975916867691
A27,0.0995923121723937,0.16087516087516085,0.40415486307837584,0.29251101321585904,0.2797820582126498,0.22338064168964825,0.29910960074421433,0.5027225283159102,0.09847281824973506,0.9090909090909091,0.21785173978819974,2013,0.3452907677208272
A28,0.0559114735002912,0.08365508365508365,0.1369216241737488,0.5383259911894274,0.16483625914018266,0.03376605905697182,0.32707459229586316,0.16100887043350406,0.05933943742724603,0.8386363636363636,0.41149773071104384,2013,0.297992797809288
A29,0.1933605125218404,0.2895752895752896,0.5920679886685553,0.5030837004405286,0.6637693117478021,1.0,0.5711275226396826,0.9323811216493513,0.12396233299164307,1.0,0.5234493192133132,2013,0.48535226547359034
A30,0.08561444379732092,0.13384813384813382,0.4457034938621341,0.6977973568281939,0.028878709420434176,0.09141050649088586,0.11326486055474341,0.0115687256628589,0.09795680803377521,0.7795454545454544,0.21633888048411512,2013,0.2843259218372215
A1,0.12315851502651738,0.25954198473282447,0.5572139303482587,0.6172839506172839,0.4240652161231989,0.4457851658087925,0.6341267017471582,0.45813204508856675,0.0487991750278367,0.9348370927318296,0.4270015698587128,2014,0.3687507244371281
A2,0.14908662345315266,0.25190839694656486,0.4925373134328358,0.37530864197530867,0.05201831651402905,0.22896801957640703,0.09438961817194433,0.0455072463768116,0.02674000429546066,0.8796992481203009,0.3657770800627943,2014,0.2751296180893116
A3,0.051856216853270486,0.019083969465648845,0.12935323383084577,0.027160493827160504,0.19802543312139065,0.22462239473462153,0.14375198966311492,0.37993558776167463,0.09517796459139048,0.0,0.0,2014,0.13870954044051048
A4,0.016499705362404245,0.048346055979643754,0.354228855721393,0.29218106995884774,0.34045966283614304,0.09425364948105644,0.3923896556244265,0.5039291465378422,0.08141725830798452,0.7719298245614036,0.2637362637362637,2014,0.2962038588730203
A5,0.06423099587507367,0.10305343511450381,0.17412935323383086,0.4197530864197531,0.06814734877209357,0.09543498438950299,0.03807044811894908,0.27795491143317225,0.006962606643950479,0.32581453634085217,0.13029827315541598,2014,0.14588306591138878
A6,0.12905126694166177,0.14631043256997459,0.4507462686567164,0.1654320987654321,0.15462579478504346,0.27757151295249344,0.09884646354937174,0.23515297906602248,0.10271025289905512,0.8621553884711779,0.48979591836734704,2014,0.2888220687136
